행정동코드,읍면동명,거래수,년,평균거래금액,지니계수_거래금액,평균평당거래금액,지니계수_평당거래금액
4421051000,부춘동,242,2014,17864.3,0.146,705.6,0.138
4421052500,동문1동,481,2014,19567.7,0.215,750.9,0.142
4421054000,수석동,357,2014,11941.8,0.315,803.6,0.176
4421055000,석남동,345,2014,15194.8,0.282,631.5,0.233
4423025000,강경읍,96,2014,6104.9,0.344,333.7,0.198
4423025300,연무읍,39,2014,8421.8,0.204,384.2,0.085
4423036000,연산면,12,2014,7490.8,0.025,332.4,0.025
4423051000,취암동,258,2014,12302.1,0.215,621.5,0.129
4423052000,부창동,181,2014,8084.8,0.269,442.6,0.162
4425031000,두마면,112,2014,22097.4,0.112,704.8,0.052
4425031500,엄사면,412,2014,8755.6,0.206,481.4,0.044
4425051000,금암동,152,2014,17756.6,0.084,644.3,0.062
4427025000,합덕읍,13,2014,14884.6,0.09,505.8,0.068
4427025300,송악읍,1102,2014,14060.9,0.279,617.4,0.173
4427031000,고대면,22,2014,5700.0,0.203,342.6,0.138
4427032000,석문면,10,2014,7755.0,0.198,304.4,0.125
4427036000,순성면,69,2014,3751.6,0.086,236.5,0.058
4427037000,우강면,28,2014,5900.0,0.183,286.1,0.112
4427038000,신평면,417,2014,16216.3,0.211,650.3,0.132
4427039000,송산면,373,2014,14642.9,0.201,635.7,0.119
4427051000,당진1동,284,2014,22811.3,0.154,846.2,0.124
4427052000,당진2동,337,2014,20423.0,0.095,744.4,0.086
4427053000,당진3동,720,2014,15559.8,0.273,718.8,0.16
4471025000,금산읍,141,2014,9448.5,0.176,567.9,0.155
4471039000,추부면,307,2014,4864.5,0.142,499.7,0.102
4476025000,부여읍,104,2014,8930.0,0.299,514.7,0.153
4476031000,규암면,57,2014,11169.8,0.128,489.8,0.063
4476036000,홍산면,1,2014,5700.0,0.0,341.6,0.0
4477025000,장항읍,76,2014,11580.6,0.288,538.8,0.228
4477025300,서천읍,85,2014,17283.6,0.176,644.7,0.102
4477031000,마서면,7,2014,7357.1,0.021,407.4,0.021
4477040000,비인면,1,2014,4000.0,0.0,160.8,0.0
4479025000,청양읍,58,2014,8681.0,0.216,669.7,0.21
4480025000,홍성읍,329,2014,12224.9,0.214,550.0,0.144
4480025300,광천읍,14,2014,7146.4,0.191,289.7,0.155
4480032000,금마면,27,2014,9542.2,0.051,600.2,0.02
4480039000,구항면,25,2014,3100.0,0.129,252.9,0.089
4481025000,예산읍,386,2014,11711.2,0.29,514.3,0.175
4481025300,삽교읍,10,2014,8717.0,0.216,415.5,0.135
4481032000,신양면,8,2014,4368.8,0.092,273.5,0.062
4481035000,응봉면,3,2014,7233.3,0.012,479.0,0.012
4481036000,덕산면,39,2014,11146.2,0.262,478.9,0.124
4481037000,봉산면,10,2014,6525.0,0.033,385.4,0.033
4481038000,고덕면,4,2014,6550.0,0.204,268.2,0.177
4481039000,신암면,21,2014,2219.0,0.083,157.4,0.083
4481040000,오가면,41,2014,4419.9,0.044,355.2,0.043
4482525000,태안읍,518,2014,6105.6,0.284,399.9,0.169
4482525300,안면읍,3,2014,13166.7,0.093,545.7,0.09
4482533000,근흥면,9,2014,15712.2,0.039,611.3,0.039
4482535000,원북면,5,2014,4260.0,0.11,235.0,0.11
4611053500,연동,500,2014,7924.3,0.211,357.7,0.132
4611054500,산정동,232,2014,7748.5,0.143,414.3,0.079
4611059500,목원동,27,2014,10725.9,0.33,429.0,0.315
4611064000,동명동,3,2014,7750.0,0.12,312.4,0.093
4611065500,만호동,20,2014,7240.0,0.189,358.5,0.126
4611066000,유달동,2,2014,8000.0,0.25,261.7,0.199
4611074500,용해동,443,2014,9738.3,0.251,432.4,0.2
4611075700,하당동,908,2014,11334.3,0.218,524.3,0.116
4611078000,삼향동,51,2014,7459.8,0.115,406.6,0.089
4611081000,부주동,956,2014,18842.8,0.189,729.5,0.119
4613025000,돌산읍,132,2014,6808.2,0.041,376.1,0.041
4613031000,소라면,6,2014,8245.8,0.017,353.7,0.017
4613032000,율촌면,20,2014,9105.0,0.214,416.5,0.166
4613053500,한려동,1,2014,14000.0,0.0,413.1,0.0
4613057000,중앙동,26,2014,9188.5,0.18,432.2,0.083
4613060000,충무동,12,2014,7245.8,0.145,340.8,0.086
4613062500,광림동,47,2014,9031.5,0.215,392.7,0.14
4613063500,서강동,8,2014,8750.0,0.102,383.6,0.055
4613065500,대교동,4,2014,9025.0,0.093,367.0,0.083
4613067000,국동,176,2014,8459.8,0.334,429.5,0.216
4613068500,월호동,85,2014,13499.4,0.195,498.4,0.129
4613070000,여서동,237,2014,10405.4,0.178,463.9,0.061
4613071000,문수동,165,2014,15563.4,0.263,563.5,0.14
4613073000,미평동,194,2014,8509.6,0.237,446.7,0.096
4613074000,둔덕동,204,2014,11834.6,0.209,513.1,0.139
4613076500,만덕동,86,2014,15386.7,0.294,633.8,0.198
4613078000,쌍봉동,607,2014,12408.8,0.236,591.9,0.167
4613079000,시전동,329,2014,15000.4,0.314,653.3,0.201
4613080000,여천동,147,2014,9853.3,0.231,496.3,0.147
4613081000,주삼동,216,2014,9752.5,0.109,443.1,0.059
4615031000,해룡면,370,2014,10532.3,0.148,545.2,0.074
4615032000,서면,110,2014,11932.6,0.242,583.2,0.132
4615051500,향동,4,2014,7825.0,0.049,330.1,0.031
4615054000,매곡동,35,2014,6540.7,0.167,396.1,0.066
4615055000,삼산동,307,2014,12220.8,0.305,475.7,0.192
4615056000,조곡동,31,2014,11056.5,0.162,437.6,0.152
4615057000,덕연동,568,2014,13231.4,0.153,546.0,0.111
4615058000,풍덕동,48,2014,10252.5,0.195,426.5,0.075
4615059000,남제동,22,2014,6827.3,0.126,332.3,0.137
4615060000,저전동,11,2014,6590.9,0.13,326.4,0.091
4615062000,중앙동,3,2014,12666.7,0.07,424.1,0.047
4615063500,도사동,65,2014,8046.9,0.183,445.6,0.141
4615066100,왕조1동,1087,2014,14707.4,0.303,579.1,0.145
4617025000,남평읍,38,2014,8380.4,0.192,435.2,0.142
4617036000,다시면,3,2014,3483.3,0.067,192.3,0.067
4617039000,금천면,12,2014,9776.8,0.086,602.4,0.149
4617043000,봉황면,1,2014,4000.0,0.0,156.0,0.0
4617052000,영강동,5,2014,5790.0,0.124,284.1,0.16
4617054000,금남동,132,2014,6624.9,0.095,418.1,0.06
4617055000,성북동,191,2014,10541.1,0.258,545.4,0.159
4617058000,영산동,45,2014,5353.2,0.066,367.5,0.047
4617060000,이창동,30,2014,11007.7,0.187,736.7,0.199
4623025000,광양읍,557,2014,9911.1,0.349,473.4,0.221
4623053000,중마동,1503,2014,10261.3,0.312,477.5,0.205
4623054000,광영동,179,2014,7550.5,0.484,290.3,0.234
4623055000,금호동,208,2014,5523.4,0.253,263.2,0.157
4623057000,태인동,20,2014,2530.0,0.224,141.6,0.215
4671025000,담양읍,32,2014,14721.9,0.157,564.9,0.157
4671032000,고서면,1,2014,3500.0,0.0,235.5,0.0
4672025000,곡성읍,29,2014,10920.7,0.207,506.1,0.159
4672037000,옥과면,7,2014,4050.0,0.104,287.8,0.049
4673025000,구례읍,109,2014,8141.2,0.246,380.1,0.196
4673037000,산동면,1,2014,3300.0,0.0,182.6,0.0
4677025000,고흥읍,88,2014,9992.4,0.252,466.2,0.146
4677025300,도양읍,112,2014,11675.4,0.273,514.8,0.191
4677034000,도화면,8,2014,760.5,0.068,110.9,0.068
4678025000,보성읍,66,2014,6844.8,0.232,374.8,0.18
4678025300,벌교읍,20,2014,6427.5,0.171,299.6,0.105
4679025000,화순읍,469,2014,10477.7,0.249,501.9,0.137
4679035000,능주면,3,2014,1166.7,0.095,82.7,0.095
4680025000,장흥읍,100,2014,12935.3,0.234,580.4,0.146
4680025300,관산읍,1,2014,5400.0,0.0,225.2,0.0
4680025600,대덕읍,1,2014,2800.0,0.0,158.0,0.0
4680037000,회진면,2,2014,6000.0,0.167,266.4,0.085
4681025000,강진읍,71,2014,12353.5,0.193,588.1,0.121
4681031000,군동면,11,2014,10144.0,0.143,473.4,0.06
4681038000,병영면,3,2014,2500.0,0.151,97.4,0.151
4682025000,해남읍,199,2014,10071.7,0.235,477.1,0.175
4682034000,송지면,16,2014,4868.8,0.17,262.3,0.118
4682040000,황산면,2,2014,2675.0,0.07,129.8,0.07
4682042000,문내면,1,2014,4900.0,0.0,232.8,0.0
4683025000,영암읍,95,2014,13163.1,0.197,569.0,0.151
4683025300,삼호읍,205,2014,8654.4,0.188,472.5,0.176
4683033000,신북면,23,2014,10363.0,0.2,477.8,0.216
4683036000,군서면,4,2014,4100.0,0.171,167.4,0.152
4683038000,학산면,4,2014,4725.0,0.07,201.0,0.07
4684025000,무안읍,84,2014,10829.3,0.229,462.0,0.165
4684025300,일로읍,4,2014,3550.0,0.123,171.5,0.055
4684025600,삼향읍,481,2014,18288.6,0.102,796.7,0.057
4684033000,청계면,16,2014,2475.6,0.064,199.0,0.076
4684035000,망운면,1,2014,4350.0,0.0,198.7,0.0
4686025000,함평읍,42,2014,9972.0,0.187,518.1,0.148
4687025000,영광읍,235,2014,9977.4,0.278,467.4,0.192
4687025600,홍농읍,66,2014,3982.8,0.112,238.3,0.09
4687037000,법성면,13,2014,5380.8,0.117,330.9,0.037
4688025000,장성읍,88,2014,14249.3,0.171,587.9,0.126
4688035000,삼계면,59,2014,7500.0,0.346,370.8,0.221
4688036000,황룡면,18,2014,4362.2,0.171,243.6,0.1
4689025000,완도읍,96,2014,13144.2,0.249,521.2,0.118
4690025000,진도읍,39,2014,8692.3,0.214,399.8,0.157
4711125000,구룡포읍,50,2014,5484.9,0.201,314.1,0.167
4711125300,연일읍,642,2014,13844.4,0.303,570.9,0.206
4711125600,오천읍,709,2014,7262.4,0.313,382.4,0.234
4711131000,대송면,8,2014,1643.8,0.055,142.1,0.061
4711132000,동해면,319,2014,3359.5,0.205,191.0,0.166
4711133000,장기면,2,2014,6400.0,0.031,295.4,0.031
4711152500,상대동,187,2014,11511.1,0.253,619.3,0.245
4711154500,해도동,43,2014,8091.3,0.297,436.0,0.205
4711155000,송도동,77,2014,16705.8,0.251,610.3,0.197
4711156000,청림동,24,2014,3977.1,0.077,222.7,0.071
4711157000,제철동,48,2014,9270.4,0.107,418.8,0.075
4711158000,효곡동,496,2014,26067.1,0.099,952.9,0.077
4711159000,대이동,363,2014,24322.4,0.168,858.6,0.089
4711325000,흥해읍,646,2014,8731.7,0.265,450.7,0.198
4711331000,신광면,2,2014,2550.0,0.049,133.9,0.049
4711332000,청하면,11,2014,4809.1,0.246,356.5,0.213
4711333000,송라면,2,2014,5775.0,0.006,235.9,0.006
4711352000,중앙동,102,2014,14444.4,0.197,650.8,0.127
4711363000,양학동,518,2014,11859.4,0.254,629.4,0.139
4711365500,죽도동,76,2014,10927.7,0.206,494.9,0.191
4711366500,용흥동,442,2014,12058.6,0.159,505.2,0.11
4711368000,우창동,318,2014,18057.4,0.266,676.9,0.156
4711369000,두호동,622,2014,13784.5,0.258,575.8,0.158
4711370000,장량동,486,2014,27009.7,0.093,844.0,0.08
4711371000,환여동,297,2014,16282.2,0.141,790.5,0.093
4713025000,감포읍,75,2014,8475.0,0.121,568.5,0.11
4713025300,안강읍,333,2014,4869.4,0.225,286.6,0.151
4713025600,건천읍,59,2014,6562.7,0.285,352.6,0.207
4713025900,외동읍,124,2014,7481.7,0.209,356.2,0.152
4713032000,양남면,2,2014,13600.0,0.051,540.6,0.051
4713035000,서면,1,2014,3700.0,0.0,184.5,0.0
4713036000,현곡면,197,2014,19562.7,0.208,834.3,0.112
4713037000,강동면,94,2014,5267.9,0.201,332.3,0.07
4713051500,중부동,86,2014,18235.9,0.122,691.7,0.068
4713053000,황오동,10,2014,19557.0,0.084,753.0,0.136
4713055000,성건동,57,2014,14129.3,0.162,714.2,0.144
4713059000,선도동,230,2014,17295.4,0.259,743.2,0.158
4713060500,월성동,124,2014,25519.8,0.064,722.6,0.065
4713061500,용강동,290,2014,21317.2,0.226,854.4,0.144
4713062100,황성동,567,2014,16798.5,0.283,729.6,0.124
4713063000,동천동,174,2014,18356.0,0.286,704.1,0.185
4713065000,불국동,130,2014,6902.7,0.072,352.7,0.042
4715025000,아포읍,98,2014,6460.5,0.197,464.0,0.066
4715051600,자산동,51,2014,9252.0,0.177,558.9,0.277
4715053600,평화남산동,23,2014,6612.6,0.13,331.7,0.121
4715056500,양금동,24,2014,9454.2,0.154,371.4,0.055
4715057500,대신동,393,2014,12856.0,0.174,627.5,0.133
4715059500,대곡동,312,2014,8591.2,0.282,435.8,0.162
4715061000,지좌동,138,2014,9786.4,0.286,497.4,0.178
4717025000,풍산읍,5,2014,5736.0,0.092,342.8,0.115
4717033000,서후면,71,2014,5201.7,0.065,579.1,0.026
4717037000,남선면,17,2014,4216.5,0.19,274.6,0.069
4717051000,중구동,4,2014,7525.0,0.225,331.2,0.226
4717052000,명륜동,68,2014,8702.9,0.167,445.6,0.084
4717055500,용상동,281,2014,8875.2,0.298,484.3,0.169
4717058500,서구동,35,2014,10784.3,0.167,523.7,0.171
4717062000,평화동,280,2014,13687.3,0.302,590.4,0.185
4717063000,안기동,94,2014,8150.5,0.203,400.2,0.078
4717065000,옥동,272,2014,14120.8,0.191,708.2,0.106
4717066000,송하동,290,2014,12550.7,0.34,605.1,0.157
4717069000,강남동,138,2014,15434.4,0.17,732.6,0.093
4719025000,선산읍,77,2014,5934.4,0.156,325.4,0.16
4719025300,고아읍,558,2014,16131.6,0.309,621.5,0.168
4719034000,해평면,13,2014,5696.2,0.052,314.2,0.052
4719036000,장천면,3,2014,6466.7,0.019,357.2,0.019
4719055100,도량동,636,2014,11261.0,0.245,617.7,0.135
4719056500,선주원남동,1092,2014,18162.7,0.267,765.6,0.17
4719058200,형곡1동,580,2014,10518.7,0.249,544.8,0.163
4719061000,비산동,95,2014,10515.8,0.142,549.0,0.068
4719064500,상모사곡동,278,2014,18441.2,0.195,743.9,0.12
4719066000,임오동,140,2014,10144.2,0.12,525.9,0.063
4719067000,인동동,977,2014,13966.4,0.255,667.3,0.146
4719068000,진미동,117,2014,12552.9,0.101,690.9,0.102
4719069000,양포동,762,2014,16739.8,0.275,719.4,0.142
4721025000,풍기읍,51,2014,5643.1,0.279,302.9,0.172
4721036000,봉현면,1,2014,8500.0,0.0,438.9,0.0
4723025000,금호읍,185,2014,4877.1,0.372,350.6,0.19
4723032000,신녕면,3,2014,18000.0,0.0,742.8,0.0
4723038000,고경면,16,2014,16203.1,0.068,505.3,0.066
4723039000,북안면,24,2014,3337.5,0.224,217.1,0.133
4723051000,동부동,667,2014,9540.8,0.293,513.9,0.197
4723052000,중앙동,38,2014,16809.2,0.228,626.5,0.147
4723053500,서부동,42,2014,11095.0,0.35,507.3,0.286
4723054000,완산동,24,2014,14675.0,0.152,609.6,0.12
4723055500,남부동,87,2014,16290.8,0.062,692.4,0.014
4725025000,함창읍,10,2014,3845.0,0.103,201.3,0.082
4725052000,남원동,107,2014,10118.0,0.284,487.7,0.163
4725053000,북문동,58,2014,15169.7,0.166,617.4,0.141
4725054000,계림동,119,2014,6614.5,0.262,405.2,0.112
4725055000,동문동,73,2014,9312.3,0.237,487.1,0.133
4725056000,동성동,24,2014,6582.5,0.179,371.6,0.162
4725057000,신흥동,144,2014,10093.1,0.143,441.0,0.087
4728025000,문경읍,16,2014,6728.1,0.239,368.5,0.286
4728057000,점촌1동,241,2014,13564.1,0.184,609.1,0.116
4728058000,점촌2동,1,2014,3800.0,0.0,205.6,0.0
4728059000,점촌3동,99,2014,7291.2,0.207,388.1,0.097
4728060000,점촌4동,10,2014,3435.0,0.033,294.8,0.033
4729025000,하양읍,285,2014,14999.0,0.168,740.7,0.129
4729025300,진량읍,903,2014,9283.1,0.25,511.5,0.131
4729033000,자인면,19,2014,4855.3,0.111,234.1,0.078
4729051000,중방동,223,2014,25745.0,0.231,905.5,0.152
4729052000,중앙동,37,2014,13686.5,0.137,679.5,0.088
4729053000,남부동,276,2014,16337.9,0.19,703.1,0.131
4729054100,서부1동,472,2014,23039.8,0.182,765.2,0.081
4729054200,서부2동,442,2014,18364.9,0.103,813.5,0.082
4729055000,북부동,237,2014,13108.2,0.303,703.3,0.215
4729056000,동부동,294,2014,13071.4,0.366,676.3,0.203
4773025000,의성읍,81,2014,6559.8,0.233,362.1,0.163
4773038000,봉양면,4,2014,9100.0,0.185,415.3,0.085
4773043000,안계면,25,2014,7345.8,0.218,444.8,0.27
4775025000,청송읍,3,2014,5066.7,0.189,270.7,0.107
4775037000,진보면,16,2014,3550.0,0.099,198.6,0.09
4776025000,영양읍,6,2014,5100.0,0.111,290.8,0.042
4777025000,영덕읍,104,2014,12648.1,0.246,561.0,0.2
4777031000,강구면,20,2014,13557.5,0.172,573.1,0.16
4777035000,축산면,2,2014,14400.0,0.073,739.7,0.02
4777036000,영해면,13,2014,10430.8,0.248,440.8,0.199
4782025000,화양읍,24,2014,12817.5,0.22,506.2,0.21
4782025300,청도읍,111,2014,9203.7,0.338,479.8,0.278
4782032000,풍각면,1,2014,4400.0,0.0,196.9,0.0
4782034000,이서면,8,2014,7856.2,0.035,438.0,0.035
4783034000,다산면,107,2014,10053.0,0.204,569.9,0.057
4784025000,성주읍,33,2014,11664.3,0.195,540.6,0.158
4784038000,초전면,3,2014,4050.0,0.063,246.0,0.113
4785025000,왜관읍,282,2014,11308.5,0.284,500.4,0.21
4785025300,북삼읍,338,2014,9022.0,0.194,480.6,0.149
4785025600,석적읍,376,2014,15927.0,0.155,661.9,0.081
4785032000,동명면,2,2014,4675.0,0.035,238.3,0.035
4785036000,약목면,251,2014,4069.6,0.226,246.8,0.157
4785037000,기산면,91,2014,10985.0,0.093,575.6,0.059
4790025000,예천읍,91,2014,9420.1,0.32,441.7,0.238
4792025000,봉화읍,42,2014,7482.9,0.29,359.4,0.233
4792034000,춘양면,4,2014,4512.5,0.082,252.9,0.075
4793025000,울진읍,71,2014,11746.9,0.24,496.9,0.191
4793025300,평해읍,2,2014,4950.0,0.005,250.1,0.08
4793031000,북면,42,2014,8359.5,0.123,405.3,0.048
4793035000,기성면,6,2014,2775.0,0.103,161.2,0.102
4793037000,죽변면,15,2014,9866.7,0.171,418.8,0.11
4793038000,후포면,30,2014,7211.7,0.22,335.1,0.277
4794025000,울릉읍,2,2014,5000.0,0.0,351.0,0.0
4812125000,동읍,212,2014,10854.2,0.161,527.6,0.112
4812131000,북면,152,2014,16360.5,0.299,715.4,0.217
4812132000,대산면,8,2014,9062.5,0.134,399.9,0.061
4812151000,의창동,551,2014,18446.1,0.226,848.3,0.15
4812152000,팔룡동,436,2014,24176.5,0.123,1179.6,0.065
4812153000,명곡동,88,2014,51052.4,0.062,1353.8,0.077
4812154000,봉림동,69,2014,35014.1,0.126,1309.7,0.072
4812351000,반송동,886,2014,31377.3,0.235,1367.6,0.131
4812352000,중앙동,1179,2014,24967.5,0.217,1139.6,0.121
4812353000,상남동,44,2014,15009.3,0.093,755.1,0.032
4812354000,사파동,1593,2014,20014.0,0.214,1112.7,0.119
4812355000,가음정동,1326,2014,19511.4,0.181,1161.4,0.088
4812356000,성주동,393,2014,37422.2,0.202,1314.3,0.139
4812357000,웅남동,202,2014,16253.2,0.251,735.8,0.126
4812531000,구산면,4,2014,8225.0,0.107,326.6,0.095
4812532000,진동면,227,2014,19517.2,0.151,750.3,0.122
4812533000,진북면,15,2014,7381.3,0.084,348.1,0.057
4812551000,현동,1,2014,25640.0,0.0,997.4,0.0
4812552000,가포동,4,2014,12750.0,0.049,521.8,0.048
4812553000,월영동,659,2014,17667.8,0.156,845.5,0.118
4812554000,문화동,87,2014,15710.7,0.212,788.7,0.13
4812557000,완월동,3,2014,21923.3,0.01,899.4,0.01
4812558000,자산동,268,2014,16583.0,0.261,731.3,0.154
4812563000,오동동,39,2014,19429.5,0.151,906.5,0.117
4812564000,합포동,123,2014,15577.2,0.188,713.3,0.135
4812725000,내서읍,1261,2014,17318.0,0.188,797.8,0.109
4812751000,회원1동,87,2014,17283.7,0.209,726.4,0.118
4812755000,회성동,15,2014,9805.3,0.177,541.1,0.093
4812756000,양덕1동,632,2014,28602.7,0.259,1083.1,0.152
4812757000,양덕2동,48,2014,11196.8,0.157,674.0,0.091
4812760000,구암1동,208,2014,14590.8,0.229,773.5,0.14
4812951000,중앙동,19,2014,11550.0,0.104,531.7,0.08
4812953000,충무동,8,2014,16183.8,0.151,783.8,0.091
4812954000,여좌동,34,2014,11451.2,0.166,642.3,0.079
4812955000,태백동,191,2014,15633.6,0.264,753.9,0.118
4812957000,병암동,528,2014,24245.5,0.261,1000.5,0.123
4812959000,이동,293,2014,17390.5,0.22,874.1,0.08
4812961000,덕산동,429,2014,16517.4,0.198,765.6,0.086
4812962000,풍호동,188,2014,27544.4,0.087,1001.3,0.063
4812963000,웅천동,4,2014,7237.5,0.013,400.1,0.013
4812964000,웅동1동,104,2014,12536.8,0.134,672.3,0.124
4812965000,웅동2동,774,2014,15196.5,0.164,693.7,0.065
4817025000,문산읍,90,2014,19257.0,0.269,664.8,0.156
4817031000,내동면,33,2014,22545.5,0.086,764.2,0.071
4817036000,일반성면,1,2014,8400.0,0.0,464.4,0.0
4817041000,금산면,377,2014,13892.6,0.184,602.5,0.078
4817042000,집현면,53,2014,8555.9,0.075,387.1,0.044
4817044000,명석면,30,2014,6710.0,0.14,345.3,0.049
4817051500,천전동,316,2014,16303.5,0.201,658.9,0.124
4817055500,성북동,8,2014,8575.0,0.165,392.7,0.089
4817056500,중앙동,19,2014,13757.9,0.387,507.9,0.22
4817059500,상봉동,152,2014,10073.9,0.254,495.6,0.115
4817068000,상평동,91,2014,13905.8,0.278,630.4,0.2
4817069500,초장동,304,2014,21498.2,0.204,800.7,0.119
4817071000,평거동,175,2014,14220.2,0.322,597.3,0.203
4817071500,신안동,435,2014,13935.3,0.148,665.6,0.101
4817072000,이현동,11,2014,12868.2,0.043,513.2,0.019
4817073000,판문동,585,2014,18604.8,0.28,758.8,0.165
4817074000,가호동,336,2014,14798.3,0.196,818.9,0.067
4817075000,충무공동,53,2014,20967.8,0.035,824.2,0.028
4822031000,용남면,184,2014,13414.3,0.138,651.8,0.083
4822034000,광도면,581,2014,22264.3,0.137,898.6,0.088
4822051000,도천동,82,2014,10970.1,0.24,540.8,0.144
4822053000,명정동,2,2014,15150.0,0.325,647.6,0.252
4822055000,중앙동,15,2014,14186.7,0.142,633.6,0.086
4822059000,정량동,115,2014,10190.3,0.141,471.8,0.087
4822060000,북신동,129,2014,14738.8,0.108,648.9,0.105
4822066500,미수동,260,2014,10172.0,0.189,507.8,0.117
4822067000,봉평동,165,2014,7415.2,0.22,407.0,0.151
4822070000,무전동,170,2014,21566.2,0.181,867.6,0.141
4824025000,사천읍,297,2014,8434.8,0.206,428.4,0.137
4824031000,정동면,332,2014,9116.5,0.165,445.4,0.118
4824032000,사남면,390,2014,16572.7,0.179,649.0,0.101
4824033000,용현면,171,2014,8517.8,0.129,429.9,0.043
4824034000,축동면,4,2014,3550.0,0.113,302.1,0.092
4824035000,곤양면,9,2014,4322.2,0.067,220.7,0.094
4824037000,서포면,2,2014,2650.0,0.038,151.7,0.038
4824051000,동서동,77,2014,9283.9,0.207,438.7,0.111
4824052000,선구동,34,2014,7039.7,0.149,324.5,0.074
4824053000,동서금동,59,2014,8490.1,0.377,408.5,0.233
4824055000,벌용동,295,2014,12450.4,0.266,574.0,0.173
4824057000,향촌동,45,2014,12480.9,0.24,494.7,0.209
4824059500,남양동,61,2014,10625.4,0.174,479.2,0.116
4825025000,진영읍,816,2014,16825.5,0.217,740.6,0.16
4825033000,진례면,33,2014,11128.8,0.119,472.9,0.096
4825034000,한림면,3,2014,4900.0,0.145,283.3,0.108
4825051000,동상동,117,2014,19878.2,0.25,643.8,0.141
4825052000,회현동,82,2014,12899.1,0.202,570.0,0.109
4825053000,부원동,63,2014,14951.5,0.307,609.2,0.186
4825054000,내외동,1845,2014,16672.7,0.183,811.2,0.088
4825055000,북부동,2263,2014,19012.0,0.217,811.9,0.108
